person_id,year,id_s_fr,age,female,perf_a,perf_b,perf_c,status,avg_absences
128665,2017,,,,0.7713782929999999,,0.53661233,,
128666,2013,,,,,,,,
128666,2016,,,,-1.0541963220000001,,-0.74171454,Active,0.96276617
128666,2017,,,,-0.19728704800000002,,0.2835224,,
128671,2013,,,,,,,,
128671,2014,,,,,,,Active,8.6925812
128671,2015,,,,-1.5109328569999998,,-0.80881256,,
128671,2016,,,,,,,,
128671,2017,,,,,,,,
128676,2013,,,,,,,,
128676,2015,,,,-2.964012269,-0.053898547000000005,-2.0948639,,
128676,2016,,,,,,,,
128676,2017,,,,,,,,
128677,2013,,,,,,,,
128677,2014,,,,,,,Active,8.4024057
128677,2015,,,,-1.957558581,,-1.7204773,Active,1.4608957
128677,2016,,,,-0.350029937,,-0.35002995,Active,0.001310185
128677,2017,,,,0.09630370699999999,,0.096303709,,
128685,2013,,,,,,,,7.974719500000001
128685,2014,,,,,,,Active,8.7350683
128685,2015,,,,-3.328715977,,-2.3529966,Active,1.4571703999999999
128685,2016,,,,-1.5245884230000002,,-1.5245885,Active,0.76352614
128685,2017,,,,-1.786587525,,-1.7865875,,
128686,2013,,,,,,,,
128686,2014,,,,,,,Active,8.6336231
128686,2015,,,,-1.1574282470000001,,-0.4952822,Active,1.9026928
128686,2016,,,,-2.205733468,,-1.5841267,,
128686,2017,,,,,,,,
128687,2013,,,,,,,,
128687,2016,,,,0.044185102000000004,0.286805049,-0.12123061,,
128687,2017,,,,,,,,
128688,2013,,,,,,,,
128688,2016,,,,0.902588583,,0.54685503,Active,0.44693896
128688,2017,,,,0.939856792,,0.69496411,,
128693,2013,,,,,,,,
128693,2016,,,,0.213470228,,0.19132447,Active,0.26011443
128693,2017,,,,-0.055569785999999996,,-0.5634461,,
128694,2013,,,,,,,,
128694,2016,,,,-0.022700597000000003,-1.175880352,-0.7923876,Active,0.48667216
128694,2017,,,,0.650046903,,0.10049734,,
128695,2016,,,,0.303187,,0.30318698,Active,0.4266094
128695,2017,,,,0.687651963,,0.68765199,,
128718,2013,,,,,,,,
128718,2016,,,,0.48605324899999997,-0.18095085,0.43503156,Active,0.74015152
128718,2017,,,,1.3618249930000002,,1.328635,,
128743,2013,,,,,,,,
128743,2016,,,,-0.574617211,,-0.57461721,Active,0.10925665
128743,2017,,,,-0.073157779,,-0.1197947,,
128744,2013,,,,,,,,
128744,2016,,,,-1.6066374769999998,-0.24203228699999998,-0.98293948,Active,0.23459865
128744,2017,,,,-1.318819001,,-1.120489,,
128791,2013,,,,,,,,
128791,2014,,,,,,,,
128791,2016,,,,-0.382919809,-0.665637909,-0.42654553,Active,0.68184215
128791,2017,,,,-1.015663206,,-1.0156633,,
128811,2015,,,,,,,,
128811,2016,,,,,,,,
128811,2017,,,,,,,,
128833,2013,,,,,,,Active,8.0439682
128833,2014,,,,-3.652840424,,-1.2019929,Active,8.638484
128833,2015,,,,-0.20511606,,-0.058032047,,
128833,2016,,,,,,,,
128833,2017,,,,,,,,
128840,2016,,,,1.262984906,-0.45385719799999996,0.62746811,Active,0.23900189
128840,2017,,,,4.91932404,,-1.0960363,,
128917,2015,,,,,,,,
128917,2016,,,,,,,,
128917,2017,,,,,,,,
128918,2016,,,,-0.668786484,-1.7882345590000002,-0.75587583,,
128918,2017,,,,,,,,
128933,2016,,,,-0.837845023,-2.4061917040000003,-0.95566225,Active,0.84708738
128933,2017,,,,-0.795225203,,-0.8127315,,
128940,2013,,,,-1.89401487,,-1.894015,Active,8.6950617
128940,2015,,,,,,,,
128940,2016,,,,,,,,
128940,2017,,,,,,,,
128941,2015,,,,-2.9064038169999997,,-1.0348387,,
128941,2016,,,,,,,,
128941,2017,,,,,,,,
128942,2015,,,,-1.328384288,,-0.97129011,,
128942,2016,,,,,,,,
128942,2017,,,,,,,,
128989,2013,,,,0.279710336,,0.27971032,Active,8.0256948
128989,2014,,,,-0.211543554,0.41910025,-0.67193985,Active,8.7914238
128989,2015,,,,0.8350248640000001,,0.57545078,Active,1.4594898
128989,2016,,,,0.23337227600000002,,0.37944141,Active,0.38851687
128989,2017,,,,0.54187898,,1.0118434,,
128990,2013,,,,-0.328242927,,-0.32824293,,
128990,2014,,,,,,,,
128990,2015,,,,,,,,
128990,2016,,,,,,,,
128990,2017,,,,,,,,
128991,2013,,,,0.37150574,-0.05030682400000001,0.38079381,,
128991,2014,,,,,,,,
128991,2015,,,,,,,,
128991,2016,,,,,,,,
128991,2017,,,,,,,,
129016,2015,,,,,,,,
129016,2016,,,,,,,,
129016,2017,,,,,,,,
129105,2013,,,,,,,,8.6327696
129105,2014,,,,,,,Active,8.381438300000001
129105,2015,,,,0.915792672,,0.83361131,Active,1.5225356
129105,2016,,,,0.48071101,,-0.021994166,Active,0.77162749
129105,2017,,,,,,,,
129110,2015,,,,,,,,
129110,2016,,,,,,,,
129110,2017,,,,,,,,
129155,2013,,,,,,,,
129155,2014,,,,,,,,
129155,2016,,,,-0.273479132,,-0.27347913,Active,0.30352387
129155,2017,,,,-0.774490215,,-0.77449024,,
129169,2013,,,,-0.395872228,,-0.39587224,,
129169,2014,,,,,,,,
129169,2015,,,,,,,,
129169,2016,,,,,,,,
129169,2017,,,,,,,,
129395,2013,,,,0.958614643,,0.95861465,Active,8.7109289
129395,2014,,,,0.035951277000000004,,0.46623865,Active,8.9434805
129395,2015,,,,0.46174273899999996,,0.57182854,Active,1.3033421
129395,2016,,,,,,,Active,0.10524752
129395,2017,,,,0.874279942,,0.80219704,,
129958,2013,,,,,,,,
129958,2014,,,,-0.984435543,,-0.98443556,,8.0878963
129958,2015,,,,-0.7070198740000001,,-0.70701987,,
129958,2016,,,,,,,,
129958,2017,,,,-1.791198644,,-1.7911986,,
129959,2013,,,,,,,,
129959,2014,,,,-0.804525684,,-0.80452567,,8.6273146
129959,2015,,,,,,,,
129959,2016,,,,,,,,
129959,2017,,,,,,,,
129969,2013,,,,,,,,
129969,2014,,,,-0.782876081,,-0.78287613,,8.7803278
129969,2015,,,,,,,,
129969,2016,,,,,,,,
129969,2017,,,,,,,,
129979,2013,,,,,,,,
129979,2014,,,,-0.930285678,,-0.93028569,,8.402699499999999
129979,2015,,,,0.319916321,,0.31991631,,
129979,2016,,,,,,,,
129979,2017,,,,,,,,
129980,2013,,,,,,,,
129980,2014,,,,-0.824340738,,-0.8243407,,8.7279549
129980,2015,,,,1.035198695,,1.0351987,,
129980,2016,,,,,,,,
129980,2017,,,,,,,,
129989,2013,,,,,,,,
129989,2014,,,,,,,,
129989,2015,,,,,,,,1.3149508
129989,2016,,,,-2.178089307,,-2.1780894,,
129989,2017,,,,,,,,
130010,2013,,,,,,,,
130010,2014,,,,-0.29461603399999997,,-0.29461601,,8.1324387
130010,2015,,,,,,,,
130010,2016,,,,,,,,
130010,2017,,,,,,,,
130012,2013,,,,,,,,
130012,2014,,,,-0.649171828,,-0.64917183,,
130012,2015,,,,0.7039506190000001,,0.70395058,,1.9593644000000001
130012,2016,,,,,,,,
130012,2017,,,,,,,,
130013,2013,,,,,,,,
130013,2014,,,,,,,,
130013,2015,,,,-0.37205842100000003,,-0.37205842,,2.0311718
130013,2016,,,,,,,,
130013,2017,,,,,,,,
130039,2013,,,,,,,,
130039,2014,,,,,,,,
130039,2015,,,,,,,,
130039,2016,,,,-0.15486714699999998,,-0.15486716,,
130039,2017,,,,,,,,
130044,2013,,,,,,,,
130044,2014,,,,-1.4845196459999999,,-1.4845196,,8.790266
130044,2015,,,,,,,,
130044,2016,,,,,,,,
130044,2017,,,,,,,,
130045,2013,,,,,,,,
130045,2014,,,,-0.160042405,,-0.16004241,,8.05762
130045,2015,,,,,,,,
130045,2016,,,,,,,,
130045,2017,,,,,,,,
130062,2013,,,,,,,,
130062,2014,,,,,,,,8.176343
130062,2015,,,,-1.408527189,,-1.4085271,,2.047446
130062,2016,,,,,,,,
130062,2017,,,,,,,,
130064,2013,,,,,,,,
130064,2014,,,,-1.248120501,,-1.2481204,,8.8851213
130064,2015,,,,-0.834516424,,-0.83451641,,
130064,2016,,,,,,,,
130064,2017,,,,,,,,
130075,2013,,,,,,,,
130075,2014,,,,,,,,8.5245104
130075,2015,,,,0.669023299,,0.66902328,,1.7154267
130075,2016,,,,,,,,
130075,2017,,,,,,,,
130076,2013,,,,,,,,
130076,2014,,,,,,,,
130076,2015,,,,,,,,
130076,2016,,,,,,,Active,0.44509915
130076,2017,,,,-0.9203770090000001,,-0.68140531,,
130077,2013,,,,,,,,
130077,2014,,,,,,,,
130077,2015,,,,,,,,
130077,2016,,,,,,,Active,0.39604425
130077,2017,,,,-1.9924545569999998,,-1.9924546,,
130083,2013,,,,,,,,
130083,2014,,,,-1.134967139,,-1.1349672,,8.914669
130083,2015,,,,-0.872388453,,-0.87238848,,
130083,2016,,,,,,,,
130083,2017,,,,-0.247675103,,-0.24767511,,
130175,2013,,,,,,,,
130175,2014,,,,,,,,
130175,2015,,,,,,,,1.725122
130175,2016,,,,,,,,
130175,2017,,,,-0.46715185600000003,,-0.46715188,,
130217,2013,,,,,,,,8.184815400000002
130217,2014,,,,-1.859591802,,-1.8595917,,8.706673599999998
130217,2015,,,,,,,,
130217,2016,,,,,,,,
130217,2017,,,,,,,,
130230,2013,,,,,,,,
130230,2014,,,,,,,,8.7324543
130230,2015,,,,1.797532123,,1.7975322,,1.1274083000000001
130230,2016,,,,-0.092574741,,-0.092574738,,
130230,2017,,,,,,,,
130240,2013,,,,,,,,
130240,2014,,,,-0.612450856,,-0.61245084,,8.9700136
130240,2015,,,,-0.906932521,,-0.90693253,,
130240,2016,,,,,,,,
130240,2017,,,,,,,,
130241,2013,,,,,-1.427656685,-1.4276568,,8.8608952
130241,2014,,,,,,,,8.339117100000001
130241,2015,,,,,,,,
130241,2016,,,,,,,,
130241,2017,,,,,,,,
130244,2013,,,,,,,,
130244,2014,,,,,,,,8.746171
130244,2015,,,,,-0.271704551,-0.014300831,,
130244,2016,,,,,,,,
130244,2017,,,,,,,,
130258,2013,,,,-2.486864733,,-2.4868646,,8.7032337
130258,2014,,,,,,,,8.1051331
130258,2015,,,,,,,,
130258,2016,,,,,,,,
130258,2017,,,,,,,,
130266,2013,,,,,,,,
130266,2014,,,,-1.51170312,,-1.5117031,,
130266,2015,,,,-2.3846708359999997,,-2.3846707,,2.0446975
130266,2016,,,,-1.6547387869999999,,-1.6547387,,
130266,2017,,,,-2.21225351,,-2.2122533,,
130267,2013,,,,-2.227972024,,-2.227972,,
130267,2014,,,,,,,,
130267,2015,,,,,,,,
130267,2016,,,,,,,,
130267,2017,,,,,,,,
130270,2013,,,,-0.47363683700000003,,-0.47363684,,8.2753668
130270,2014,,,,,,,,8.6405382
130270,2015,,,,,,,,
130270,2016,,,,,,,,
130270,2017,,,,,,,,
130273,2013,,,,,,,,
130273,2014,,,,,,,,8.6631489
130273,2015,,,,-0.8645759670000001,,-0.86457598,,
130273,2016,,,,,,,,
130273,2017,,,,0.093763895,,0.093763888,,
130274,2013,,,,-2.1033256330000003,,-2.1033256,,8.1091986
130274,2014,,,,,,,,8.9197416
130274,2015,,,,,,,,
130274,2016,,,,,,,,
130274,2017,,,,,,,,
130275,2013,,,,,,,,
130275,2014,,,,,,,,
130275,2015,,,,,,,,
130275,2016,,,,,,,Active,0.5409236
130275,2017,,,,-1.424261714,,-1.3434652,,
130281,2013,,,,,,,,
130281,2014,,,,,,,,8.2750816
130281,2015,,,,-1.4617261769999998,,-1.4617262,,
130281,2016,,,,,,,,
130281,2017,,,,-1.131556979,,-1.131557,,
130283,2013,,,,,,,,8.752917300000002
130283,2014,,,,,,,,8.156179400000001
130283,2015,,,,-0.632484728,-1.718843541,-0.52161634,,
130283,2016,,,,,,,,
130283,2017,,,,,,,,
130291,2013,,,,,,,,
130291,2016,,,,-2.225060831,,-1.7709717,,
130291,2017,,,,,,,,
130292,2013,,,,,,,,
130292,2014,,,,,,,,
130292,2015,,,,,,,,
130292,2016,,,,,,,Active,0.70180613
130292,2017,,,,-1.7512374069999999,,-0.5550555,,
130295,2013,,,,,,,,
130295,2014,,,,,,,,
130295,2015,,,,,,,,
130295,2016,,,,,,,Active,0.22851664
130295,2017,,,,-0.14494269199999998,,-0.1449427,,
130296,2013,,,,,,,,7.9883838
130296,2014,,,,,,,,8.645874000000001
130296,2015,,,,-1.6310887180000002,-1.4793073369999998,-1.5615296,,
130296,2016,,,,,,,,
130296,2017,,,,,,,,
130297,2013,,,,,,,,
130297,2014,,,,,,,,
130297,2016,,,,0.8890810690000001,,0.41822195,,
130297,2017,,,,,,,,
130299,2013,,,,,,,,
130299,2014,,,,,,,,8.859669699999998
130299,2015,,,,-0.180405887,,-0.10262361,,
130299,2016,,,,,,,,
130299,2017,,,,,,,,
130302,2013,,,,,,,,
130302,2014,,,,,,,,8.5495577
130302,2015,,,,-3.6541105089999997,0.748855753,-2.2493682,,
130302,2016,,,,,,,,
130302,2017,,,,,,,,
130303,2013,,,,,,,,
130303,2014,,,,,,,,8.5190315
130303,2015,,,,0.24092782,,0.21178836,,
130303,2016,,,,,,,,
130303,2017,,,,,,,,
130304,2013,,,,,,,,
130304,2014,,,,,,,,8.5146713
130304,2015,,,,,-0.007329921999999999,0.032706771,,
130304,2016,,,,,,,,
130304,2017,,,,,,,,
130306,2013,,,,,,,,
130306,2014,,,,,,,,8.358058900000001
130306,2015,,,,-0.88534981,,-0.88534981,,
130306,2016,,,,,,,,
130306,2017,,,,,,,,
130312,2013,,,,,,,,
130312,2014,,,,,,,,
130312,2016,,,,-0.727781275,-1.105066177,-0.74524391,,
130312,2017,,,,,,,,
130316,2013,,,,,,,,
130316,2014,,,,,,,,
130316,2015,,,,,,,,
130316,2016,,,,,,,Active,0.22735286
130316,2017,,,,0.364731022,,0.14034459,,
130323,2013,,,,,,,,
130323,2014,,,,,,,,
130323,2016,,,,0.42353455799999995,,0.42353454,Active,0.48474434
130323,2017,,,,1.406752213,,1.4067522,,
130325,2013,,,,,,,,
130325,2014,,,,,,,,
130325,2016,,,,-0.9653946929999999,,-0.96539474,Active,0.9733538
130325,2017,,,,0.16022483099999998,,0.16022483,,
130327,2013,,,,,,,,
130327,2014,,,,,,,,
130327,2015,,,,,,,,
130327,2016,,,,,,,Active,0.051155806
130327,2017,,,,-0.870840547,,-0.87084049,,
130329,2013,,,,,,,,
130329,2014,,,,,,,,
130329,2015,,,,,,,,
130329,2016,,,,,,,Active,0.94886822
130329,2017,,,,-0.169008195,,-0.1690082,,
130330,2013,,,,,,,,
130330,2014,,,,,,,,
130330,2015,,,,,,,,
130330,2016,,,,,,,Active,0.77016371
130330,2017,,,,-1.688854215,,-1.532527,,
130331,2013,,,,,,,,
130331,2014,,,,,,,,
130331,2015,,,,,,,,
130331,2016,,,,,,,Active,0.91980851
130331,2017,,,,-1.094301092,,-1.1393766,,
130332,2013,,,,,,,,
130332,2014,,,,,,,,
130332,2015,,,,,,,,
130332,2016,,,,,,,Active,0.003300245
130332,2017,,,,-1.4035793630000002,,-1.4048383,,
130333,2013,,,,,,,,
130333,2014,,,,,,,,
130333,2015,,,,,,,,
130333,2016,,,,,,,Active,0.84395856
130333,2017,,,,0.8483274479999999,,0.8483274,,
130334,2013,,,,,,,,
130334,2014,,,,,,,,
130334,2015,,,,,,,,
130334,2016,,,,,,,Active,0.63938594
130334,2017,,,,,,-1.362841,,
130335,2013,,,,,,,,
130335,2014,,,,,,,,
130335,2015,,,,,,,,
130335,2016,,,,,,,Active,0.51009774
130335,2017,,,,-0.250876899,,-0.34094784,,
130336,2013,,,,,,,,
130336,2014,,,,,,,,
130336,2015,,,,,,,,
130336,2016,,,,,,,Active,0.19564113
130336,2017,,,,0.18016479,,0.18016478,,
134779,2016,,,,0.922295512,,0.76020223,Active,0.23032375
134779,2017,,,,2.7200386589999996,,2.7200387,,
134780,2015,,,,,,,,
134780,2016,,,,,,,,
134780,2017,,,,,,,,
134798,2016,,,,,,0.54807359,Active,0.19767135
134798,2017,,,,0.301135114,,0.54997516,,
134814,2016,,,,,,,,
134814,2017,,,,,,,,
134820,2016,,,,-0.19724446899999998,-0.687960683,-0.18441807,Active,0.86080384
134820,2017,,,,-0.09607157,,0.30980876,,
134824,2016,,,,,,,Active,0.25243586
134824,2017,,,,,,,,
134832,2016,,,,1.301418926,1.539495113,1.2286483,Active,0.35198072
134832,2017,,,,0.48004287799999995,,0.8301515,,
134842,2016,,,,-1.542790246,,-1.5427902,,
134842,2017,,,,,,,,
134843,2013,,,,,,,,
134843,2014,,,,,,,,
134843,2015,,,,,,,,
134843,2016,,,,,,,Active,0.22022389
134843,2017,,,,-0.316174399,,-0.48556828,,
134845,2013,,,,-0.8528232929999999,,-0.85282332,Active,8.3485527
134845,2014,,,,-0.22255204399999998,,-0.28186661,Active,8.742789300000002
134845,2015,,,,-1.309136392,,-1.1098402,Active,2.0489936
134845,2016,,,,-0.841863692,,-0.55124885,Active,0.17898108
134845,2017,,,,-0.21151465,,-0.1375137,,
134846,2013,,,,,,,,
134846,2014,,,,,,,,
134846,2016,,,,-0.484286162,0.600159086,-0.14096603,Active,0.16429557
134846,2017,,,,-0.535649501,,-0.23563059,,
134848,2016,,,,-1.536528924,,-1.4064074,,
134848,2017,,,,,,,,
134850,2016,,,,0.420936472,0.158400655,0.39128649,Active,0.61966282
134850,2017,,,,,,1.3858241,,
134859,2015,,,,-0.35862329600000004,0.133769684,-0.46051294,,
134859,2016,,,,,,,,
134859,2017,,,,,,,,
125657,2014,,,,,,,,9.0341721
433,2014,,,,,,,Active,9.0339975
86808,2014,,,,,,,Active,9.033131599999999
30657,2014,,,,,,,,9.031677199999999
121487,2014,,,,,,,Active,9.0290451
49054,2014,,,,,,,Active,9.025770199999998
108312,2014,,,,,,,Active,9.0245914
41769,2014,,,,,,,,9.0229397
129966,2014,,,,,,,,9.0184774
84899,2014,,,,,,,Active,9.0140104
116739,2014,,,,,,,Active,9.0121746
118283,2014,,,,,,,Active,9.011419300000002
95467,2014,,,,,,,Active,9.0106821
100208,2014,,,,,,,Active,9.0104904
60425,2014,,,,,,,,9.0102854
56742,2014,,,,,,,Active,9.0056963
130280,2014,,,,,,,Active,9.000084900000001
34669,2014,,,,,,,Active,8.998956699999999
115779,2014,,,,,,,Active,8.997716
33665,2014,,,,,,,Active,8.9958
65860,2014,,,,,,,Active,8.987330400000001
101975,2014,,,,,,,Active,8.986952800000001
73135,2014,,,,,,,Active,8.983305
129957,2014,,,,,,,Active,8.983070399999999
98655,2014,,,,,,,,8.9818182
62557,2014,,,,,,,Active,8.981559800000001
402,2014,,,,,,,Active,8.97299
129965,2014,,,,,,,Active,8.972057300000001
130161,2014,,,,,,,,8.9720287
99440,2014,,,,,,,Active,8.966500300000002
50784,2014,,,,,,,Active,8.9660559
129967,2014,,,,,,,,8.9596386
115863,2014,,,,,,,,8.958765
8,2014,,,,,,,Active,8.9571171
117241,2014,,,,,,,Active,8.954059599999999
46383,2014,,,,,,,,8.9530478
25497,2014,,,,,,,Active,8.951450300000001
50203,2014,,,,,,,Active,8.951191900000001
130305,2014,,,,,,,,8.9509087
130041,2014,,,,,,,Active,8.947448699999999
92084,2014,,,,,,,,8.9473944
130290,2014,,,,,,,,8.943266900000001
35808,2014,,,,,,,Active,8.939851800000001
130221,2014,,,,,,,,8.9391441
56653,2014,,,,,,,,8.9387436
130251,2014,,,,,,,Active,8.9325876
46081,2014,,,,,,,Active,8.931626300000001
108904,2014,,,,,,,Active,8.9226904
102038,2014,,,,,,,Active,8.9198837
111353,2014,,,,,,,Active,8.919830300000001
72162,2014,,,,,,,Active,8.9187441
98400,2014,,,,,,,Active,8.9138288
121510,2013,,,,,,,Active,8.907919900000001
62176,2013,,,,,,,Active,8.9078569
74261,2013,,,,,,,Active,8.9071808
58080,2014,,,,,,,Active,8.906058300000002
51841,2013,,,,,,,Active,8.9059658
113001,2014,,,,,,,Active,8.905902900000001
41937,2014,,,,,,,Active,8.9037933
97528,2014,,,,,,,Inactive,8.903729400000001
68842,2014,,,,,,,,8.902496300000001
345,2014,,,,,,,Active,8.9011421
25497,2013,,,,,,,Active,8.900445900000001
115792,2013,,,,,,,,8.8995991
77874,2014,,,,,,,Active,8.8992376
44925,2014,,,,,,,Active,8.8987055
21470,2014,,,,,,,,8.8982897
99289,2014,,,,,,,,8.8977394
57227,2012,,,,,,,Active,8.896799099999999
62176,2012,,,,,,,Active,8.8965654
120489,2014,,,,,,,,8.894994699999998
118416,2013,,,,,,,Active,8.892062199999998
51453,2014,,,,,,,Active,8.8918629
113030,2013,,,,,,,Active,8.8916121
112809,2014,,,,,,,Active,8.8897924
59372,2012,,,,,,,Active,8.889581699999999
95528,2013,,,,,,,Active,8.8893156
130278,2012,,,,,,,,8.8892746
84163,2012,,,,,,,Active,8.8867207
92222,2012,,,,,,,Active,8.8838472
35041,2014,,,,,,,Active,8.881136900000001
129151,2014,,,,,,,,8.881135
91029,2013,,,,,,,Active,8.8804617
130225,2014,,,,,,,,8.8800411
28800,2014,,,,,,,Active,8.879885699999999
122564,2013,,,,,,,,8.8789091
123809,2013,,,,,,,,8.8766279
134862,2013,,,,,,,Active,8.8762255
119300,2014,,,,,,,Active,8.874928500000001
29710,2014,,,,,,,Active,8.873884199999999
29712,2012,,,,,,,Active,8.873003
130294,2014,,,,,,,,8.8708296
61601,2013,,,,,,,Inactive,8.869133
62176,2014,,,,,,,Active,8.868974699999999
65224,2013,,,,,,,,8.8687582
74582,2013,,,,,,,Active,8.868269
35808,2013,,,,,,,Active,8.867140800000001
71826,2012,,,,,,,Active,8.8609447
37551,2014,,,,,,,,8.8603439
104000,2013,,,,,,,Active,8.8598433
56653,2013,,,,,,,,8.8586445
113353,2014,,,,,,,Active,8.8579397
40100,2014,,,,,,,Active,8.856859199999999
100638,2014,,,,,,,Active,8.856349900000001
109006,2013,,,,,,,,8.855116800000001
118283,2012,,,,,,,Active,8.853433599999999
65044,2012,,,,,,,Active,8.8529682
130298,2014,,,,,,,,8.852883300000002
54017,2012,,,,,,,Active,8.8521996
129151,2013,,,,,,,,8.8517599
78834,2014,,,,,,,Active,8.8502445
36354,2012,,,,,,,Active,8.8479061
92084,2012,,,,,,,Active,8.8472843
89328,2014,,,,,,,,8.8461809
52919,2012,,,,,,,Active,8.845895800000001
80578,2014,,,,,,,Active,8.8441439
66257,2014,,,,,,,Active,8.8412333
71188,2012,,,,,,,Active,8.8395481
70388,2012,,,,,,,Active,8.8387537
72745,2013,,,,,,,,8.8375483
96894,2012,,,,,,,Active,8.836771
129960,2013,,,,,,,Active,8.836484
122351,2012,,,,,,,Active,8.8343544
84899,2012,,,,,,,Active,8.8343019
37551,2012,,,,,,,Inactive,8.831913
48317,2012,,,,,,,Active,8.8313255
47717,2013,,,,,,,Active,8.8311749
120966,2012,,,,,,,,8.8298635
35808,2012,,,,,,,Active,8.8240709
44886,2012,,,,,,,Active,8.822567900000001
115275,2013,,,,,,,Active,8.820380199999999
130048,2012,,,,,,,Active,8.819495199999999
130218,2012,,,,,,,Active,8.819284399999999
134862,2014,,,,,,,Active,8.817601199999999
130178,2013,,,,,,,,8.8174219
23381,2013,,,,,,,,8.817343699999999
69174,2013,,,,,,,Active,8.816045800000001
130282,2013,,,,,,,Active,8.815959
114456,2012,,,,,,,,8.815814
130218,2014,,,,,,,Active,8.8156929
56964,2014,,,,,,,Active,8.8156242
130063,2013,,,,,,,Active,8.8154097
113657,2014,,,,,,,Active,8.8151455
99440,2013,,,,,,,Active,8.8148956
80578,2013,,,,,,,Active,8.8127155
119362,2013,,,,,,,Active,8.8104401
56653,2012,,,,,,,,8.8100214
119811,2012,,,,,,,,8.809840199999998
112809,2013,,,,,,,Active,8.8097124
119343,2012,,,,,,,,8.80653
43334,2014,,,,,,,Active,8.8063021
87454,2013,,,,,,,Active,8.805587800000001
107881,2014,,,,,,,Active,8.805504800000001
72504,2012,,,,,,,Active,8.8034258
33385,2013,,,,,,,Active,8.803296099999999
130282,2014,,,,,,,,8.8014212
82390,2013,,,,,,,Active,8.799629199999998
48219,2013,,,,,,,Active,8.799390800000001
130041,2013,,,,,,,Active,8.79877
99139,2012,,,,,,,Active,8.7979698
103709,2012,,,,,,,Active,8.7978334
76617,2014,,,,,,,Active,8.797413800000001
51453,2013,,,,,,,Active,8.795519800000001
49471,2012,,,,,,,Active,8.7952614
101929,2014,,,,,,,Active,8.7935619
67862,2012,,,,,,,Active,8.7926283
102333,2012,,,,,,,Active,8.7921
44911,2012,,,,,,,Inactive,8.7908955
99875,2012,,,,,,,Active,8.789544099999999
65280,2012,,,,,,,Active,8.7894573
130082,2014,,,,,,,Active,8.7892637
118655,2012,,,,,,,Active,8.7877884
66885,2013,,,,,,,Active,8.786497099999998
40491,2014,,,,,,,Active,8.786445599999999
8768,2012,,,,,,,Active,8.786316900000001
113001,2013,,,,,,,Active,8.785394699999998
118283,2013,,,,,,,Active,8.7849874
34761,2013,,,,,,,Active,8.7843494
53176,2012,,,,,,,Active,8.7833948
99784,2012,,,,,,,Active,8.782375300000002
130047,2014,,,,,,,,8.7787781
21264,2012,,,,,,,Active,8.7775745
111353,2013,,,,,,,Active,8.777028999999999
98655,2013,,,,,,,Active,8.7757854
49176,2012,,,,,,,Active,8.7748823
37932,2013,,,,,,,Active,8.774367300000002
80578,2012,,,,,,,Active,8.7737656
85106,2014,,,,,,,Active,8.7734165
87454,2012,,,,,,,Active,8.7733011
78212,2014,,,,,,,Active,8.7732096
44691,2012,,,,,,,Active,8.7730742
130018,2014,,,,,,,Active,8.772791900000001
24838,2014,,,,,,,Active,8.7700357
118655,2014,,,,,,,Active,8.770026199999998
64253,2012,,,,,,,,8.7695227
117116,2012,,,,,,,,8.7694683
130055,2012,,,,,,,Active,8.7691879
97528,2013,,,,,,,Active,8.7690697
98895,2013,,,,,,,Active,8.7688942
130296,2012,,,,,,,,8.767112699999998
79143,2012,,,,,,,Active,8.7636375
99139,2014,,,,,,,Active,8.7614155
95528,2014,,,,,,,Active,8.760856599999999
102315,2013,,,,,,,Active,8.7606773
97605,2013,,,,,,,Active,8.759998300000001
128989,2012,,,,,,,Active,8.7593231
130063,2012,,,,,,,Active,8.7586966
104000,2014,,,,,,,Active,8.758215
130274,2012,,,,,,,,8.7580194
130014,2012,,,,,,,,8.757783900000002
118270,2012,,,,,,,,8.756483099999999
36349,2013,,,,,,,Active,8.7564802
98472,2012,,,,,,,Active,8.755329099999999
74843,2014,,,,,,,Active,8.753291099999998
109006,2012,,,,,,,,8.753112800000002
119390,2012,,,,,,,,8.7530689
123044,2014,,,,,,,Active,8.7525587
117422,2014,,,,,,,Active,8.7521162
113001,2012,,,,,,,Active,8.751308400000001
62155,2014,,,,,,,Active,8.7486849
118978,2012,,,,,,,,8.7475243
44911,2014,,,,,,,Active,8.7474899
74261,2014,,,,,,,Active,8.746911
57480,2014,,,,,,,Active,8.746411300000002
63947,2012,,,,,,,Active,8.7456713
46288,2012,,,,,,,Active,8.74475
119362,2012,,,,,,,,8.744689900000001
74843,2013,,,,,,,Active,8.7405109
102315,2014,,,,,,,Active,8.738992699999999
64394,2013,,,,,,,Active,8.736758199999999
109541,2014,,,,,,,,8.736282300000001
63286,2013,,,,,,,Active,8.736088800000001
68996,2014,,,,,,,Active,8.7358274
66257,2012,,,,,,,Active,8.7336607
421,2014,,,,,,,Active,8.731758099999999
130011,2014,,,,,,,Active,8.731546400000001
29293,2014,,,,,,,Active,8.7307806
66257,2013,,,,,,,Active,8.729743
84283,2014,,,,,,,Active,8.729713400000001
100307,2014,,,,,,,Active,8.7290115
78393,2014,,,,,,,,8.728892300000002
62240,2012,,,,,,,Active,8.7268095
130047,2013,,,,,,,,8.7266083
65694,2014,,,,,,,Active,8.724956500000001
101993,2012,,,,,,,,8.7229328
91029,2014,,,,,,,Active,8.7226763
